,City,year,AverageTemperature
14244,New York,1810,9.349083346188069
14245,New York,1811,9.425250041604043
14246,New York,1812,7.797750077565511
14247,New York,1813,8.933166612605254
14248,New York,1814,8.697249929785729
14249,New York,1815,8.266250096559524
14250,New York,1816,7.9165833189686134
14251,New York,1817,7.778500026394923
14252,New York,1818,8.127583403627078
14253,New York,1819,9.072166693846386
14254,New York,1820,8.984916709125041
14255,New York,1821,8.52883332902193
14256,New York,1822,9.841749988039334
14257,New York,1823,8.638166651447614
14258,New York,1824,9.292000025173028
14259,New York,1825,10.206166740218798
14260,New York,1826,9.922000047624111
14261,New York,1827,9.26108333649238
14262,New York,1828,10.703666619718076
14263,New York,1829,9.172416724026203
14264,New York,1830,10.319416691680749
14265,New York,1831,9.06516663956642
14266,New York,1832,9.145499958684047
14267,New York,1833,9.153166676580906
14268,New York,1834,9.317833303968111
14269,New York,1835,8.474999952316283
14270,New York,1836,7.51433337020874
14271,New York,1837,8.12033330376943
14272,New York,1838,8.732500088981663
14273,New York,1839,9.170083408196767
14274,New York,1840,9.273666683197021
14275,New York,1841,8.999166586349409
14276,New York,1842,9.408749998807908
14277,New York,1843,8.491166724771261
14278,New York,1844,9.115416730841
14279,New York,1845,9.488250053286553
14280,New York,1846,9.655583258152008
14281,New York,1847,9.304416644195715
14282,New York,1848,9.53708330820004
14283,New York,1849,8.83316662800312
14284,New York,1850,9.095749917586645
14285,New York,1851,9.263499995052815
14286,New York,1852,8.982250032305718
14287,New York,1853,9.675083383460839
14288,New York,1854,9.561333266337712
14289,New York,1855,9.11275000435114
14290,New York,1856,8.202499913374583
14291,New York,1857,8.515416746238868
14292,New York,1858,9.132666712929804
14293,New York,1859,9.169916687965392
14294,New York,1860,9.1845833893617
14295,New York,1861,9.467333327474073
14296,New York,1862,8.997333315730094
14297,New York,1863,9.088166640520095
14298,New York,1864,9.289333358287811
14299,New York,1865,9.638333261162042
14300,New York,1866,8.950250004847843
14301,New York,1867,8.585249887699883
14302,New York,1868,7.948916670163473
14303,New York,1869,8.849499929457902
14304,New York,1870,10.035249940723181
14305,New York,1871,8.93800003651778
14306,New York,1872,8.60516664036115
14307,New York,1873,8.43974999979635
14308,New York,1874,9.056999990701675
14309,New York,1875,7.738999978919824
14310,New York,1876,9.353000141931076
14311,New York,1877,10.153499992246429
14312,New York,1878,10.381499923388164
14313,New York,1879,9.372166620333989
14314,New York,1880,9.988166790649295
14315,New York,1881,9.770583397030832
14316,New York,1882,9.224416700969138
14317,New York,1883,8.588666575213272
14318,New York,1884,9.358583276962241
14319,New York,1885,8.370833263297875
14320,New York,1886,8.898833353757858
14321,New York,1887,9.102749956965447
14322,New York,1888,8.306416685958704
14323,New York,1889,9.856249981932342
14324,New York,1890,9.616916611909867
14325,New York,1891,9.997333321938912
14326,New York,1892,9.147666664799054
14327,New York,1893,8.679250000953674
14328,New York,1894,9.95233332725366
14329,New York,1895,9.219500002622604
14330,New York,1896,9.512333360731601
14331,New York,1897,9.631666729301214
14332,New York,1898,10.237666736125947
14333,New York,1899,9.506583341866731
14334,New York,1900,10.398000057764351
14335,New York,1901,9.288999982396762
14336,New York,1902,9.429749883492788
14337,New York,1903,9.321333395679792
14338,New York,1904,7.8688333183924355
14339,New York,1905,9.10041672060887
14340,New York,1906,9.896833278467257
14341,New York,1907,8.491416682183742
14342,New York,1908,9.867333357850711
14343,New York,1909,9.510000034968058
14344,New York,1910,9.552583315213521
14345,New York,1911,9.909833327651024
14346,New York,1912,9.239583338300386
14347,New York,1913,10.764333365241685
14348,New York,1914,9.02308342564106
14349,New York,1915,9.854249941721559
14350,New York,1916,9.098083332757154
14351,New York,1917,8.244249900420506
14352,New York,1918,9.507750029583772
14353,New York,1919,10.047083271145821
14354,New York,1920,9.193499955167374
14355,New York,1921,10.913416630466779
14356,New York,1922,10.036666716237862
14357,New York,1923,9.513083316167195
14358,New York,1924,8.852583390712738
14359,New York,1925,9.722083346645038
14360,New York,1926,8.541833389071128
14361,New York,1927,9.695083360264698
14362,New York,1928,9.823666674256325
14363,New York,1929,9.965500023404758
14364,New York,1930,10.22216666547209
14365,New York,1931,11.025749891360599
14366,New York,1932,10.436416668673356
14367,New York,1933,10.175750117858252
14368,New York,1934,9.48225000747045
14369,New York,1935,9.47966662867864
14370,New York,1936,9.734416605552036
14371,New York,1937,10.163500020384788
14372,New York,1938,10.421916575128835
14373,New York,1939,10.067916640490294
14374,New York,1940,8.525750040372213
14375,New York,1941,10.191166711360216
14376,New York,1942,9.959583327770233
14377,New York,1943,9.577916644414266
14378,New York,1944,10.012750044584275
14379,New York,1945,9.942833303968111
14380,New York,1946,10.631083356261254
14381,New York,1947,9.907000064089894
14382,New York,1948,9.82599994972845
14383,New York,1949,11.386166671772799
14384,New York,1950,9.724250001847745
14385,New York,1951,10.274333342157304
14386,New York,1952,10.522583317721883
14387,New York,1953,11.174500035566588
14388,New York,1954,10.308666631738346
14389,New York,1955,10.390166613737742
14390,New York,1956,9.752833277530968
14391,New York,1957,10.50308335446318
14392,New York,1958,9.161833379348119
14393,New York,1959,10.773916721324127
14394,New York,1960,9.762416622127096
14395,New York,1961,10.02633333269755
14396,New York,1962,9.316500013987223
14397,New York,1963,9.316083312749862
14398,New York,1964,9.96133336865902
14399,New York,1965,9.628416739046573
14400,New York,1966,9.749500013152758
14401,New York,1967,9.304833362817766
14402,New York,1968,9.745833384990691
14403,New York,1969,9.761416615525881
14404,New York,1970,9.766916704297065
14405,New York,1971,10.014500040769578
14406,New York,1972,9.489750011344752
14407,New York,1973,10.959916574517885
14408,New York,1974,10.078833287795385
14409,New York,1975,10.559583417922259
14410,New York,1976,9.533666787703831
14411,New York,1977,9.958416653712591
14412,New York,1978,9.171249951558808
14413,New York,1979,10.024500036001205
14414,New York,1980,9.858250010967256
14415,New York,1981,9.949000035246213
14416,New York,1982,9.775000022848447
14417,New York,1983,10.509166634976863
14418,New York,1984,10.257333329277733
14419,New York,1985,10.26149999054273
14420,New York,1986,10.15291668812434
14421,New York,1987,10.3198332811594
14422,New York,1988,9.933250000039736
14423,New York,1989,9.661333368907373
14424,New York,1990,11.322499960462252
14425,New York,1991,11.357249937931696
14426,New York,1992,9.572666721050938
14427,New York,1993,10.04091669632991
14428,New York,1994,9.995333368341127
14429,New York,1995,10.236416662837067
14430,New York,1996,9.807083340883255
14431,New York,1997,10.00375004539887
14432,New York,1998,11.823916670163472
14433,New York,1999,11.162583345959584
14434,New York,2000,9.969083279033502
14435,New York,2001,10.931000008314847
14436,New York,2002,11.252166635334492
14437,New York,2003,9.835999965449174
14438,New York,2004,10.38949995873558
14439,New York,2005,10.681416755497457
14440,New York,2006,11.519249990324179
14441,New York,2007,10.627333354944986
14442,New York,2008,10.64166664754351
14443,New York,2009,10.14183329078555
14444,New York,2010,11.357583393295606
14445,New York,2011,11.272249948660532
14446,New York,2012,11.971500074498357
14447,New York,2013,12.163888880279329
15531,Riyadh,1843,24.743272710973567
15532,Riyadh,1844,15.453749947547912
15533,Riyadh,1845,20.820800104522707
15534,Riyadh,1846,
15535,Riyadh,1847,
15536,Riyadh,1848,24.55908315912882
15537,Riyadh,1849,24.79625005245209
15538,Riyadh,1850,24.33908310508728
15539,Riyadh,1851,25.0315001300176
15540,Riyadh,1852,24.848999988555907
15541,Riyadh,1853,24.926999824206035
15542,Riyadh,1854,24.7217498515447
15543,Riyadh,1855,24.915333302179974
15544,Riyadh,1856,24.57075003878276
15545,Riyadh,1857,24.25958328406016
15546,Riyadh,1858,25.01383346780141
15547,Riyadh,1859,24.948583428382875
15548,Riyadh,1860,24.940916681925458
15549,Riyadh,1861,24.13083332061768
15550,Riyadh,1862,23.774583376248682
15551,Riyadh,1863,24.27500008742015
15552,Riyadh,1864,25.03366651948293
15553,Riyadh,1865,25.229166626930237
15554,Riyadh,1866,24.9247499256134
15555,Riyadh,1867,25.22124994913737
15556,Riyadh,1868,25.00466681543986
15557,Riyadh,1869,25.30091647052765
15558,Riyadh,1870,25.01891675599416
15559,Riyadh,1871,24.726666717529298
15560,Riyadh,1872,24.870916675567628
15561,Riyadh,1873,25.23624996185303
15562,Riyadh,1874,24.975750064214072
15563,Riyadh,1875,24.425583506902058
15564,Riyadh,1876,24.89016679255168
15565,Riyadh,1877,25.469833234469096
15566,Riyadh,1878,25.513250056266784
15567,Riyadh,1879,25.24083330790202
15568,Riyadh,1880,24.798833113352458
15569,Riyadh,1881,25.63175021235148
15570,Riyadh,1882,24.66174988015493
15571,Riyadh,1883,25.188916714668277
15572,Riyadh,1884,24.799999976158144
15573,Riyadh,1885,24.977833302179974
15574,Riyadh,1886,24.97599995581309
15575,Riyadh,1887,24.809583101272583
15576,Riyadh,1888,25.126499985376995
15577,Riyadh,1889,25.518083492596944
15578,Riyadh,1890,25.07016666698456
15579,Riyadh,1891,25.38708327293396
15580,Riyadh,1892,25.218833270708718
15581,Riyadh,1893,25.193500140190125
15582,Riyadh,1894,24.664916551272075
15583,Riyadh,1895,24.687666700363156
15584,Riyadh,1896,24.880416768391928
15585,Riyadh,1897,24.85850008138021
15586,Riyadh,1898,24.876583216349285
15587,Riyadh,1899,25.121916480382282
15588,Riyadh,1900,25.289583468437197
15589,Riyadh,1901,25.55116656080882
15590,Riyadh,1902,25.251583256085713
15591,Riyadh,1903,24.64241661167145
15592,Riyadh,1904,25.072083244323732
15593,Riyadh,1905,24.866666491826376
15594,Riyadh,1906,24.85033339277903
15595,Riyadh,1907,24.442166616757714
15596,Riyadh,1908,24.946583262443543
15597,Riyadh,1909,25.567249807993573
15598,Riyadh,1910,24.75283319091797
15599,Riyadh,1911,24.23999996503194
15600,Riyadh,1912,24.960333181381227
15601,Riyadh,1913,24.6320001039505
15602,Riyadh,1914,24.943166620254516
15603,Riyadh,1915,25.37816663138072
15604,Riyadh,1916,24.853750233650207
15605,Riyadh,1917,25.02575000063578
15606,Riyadh,1918,24.65591679795583
15607,Riyadh,1919,25.385499857902527
15608,Riyadh,1920,24.935916545232136
15609,Riyadh,1921,24.83925012334188
15610,Riyadh,1922,25.350166732152303
15611,Riyadh,1923,25.102083349227907
15612,Riyadh,1924,25.690999873161317
15613,Riyadh,1925,25.001166743596396
15614,Riyadh,1926,25.18808341153463
15615,Riyadh,1927,25.29350001303355
15616,Riyadh,1928,25.389750240325927
15617,Riyadh,1929,25.35608336321513
15618,Riyadh,1930,25.39449996884664
15619,Riyadh,1931,25.37958338578542
15620,Riyadh,1932,24.957833470662436
15621,Riyadh,1933,24.665583432197568
15622,Riyadh,1934,24.970916707356768
15623,Riyadh,1935,25.606583345095316
15624,Riyadh,1936,25.148083271662397
15625,Riyadh,1937,25.084916668891907
15626,Riyadh,1938,25.113583131154375
15627,Riyadh,1939,25.156416740099587
15628,Riyadh,1940,25.51241655445099
15629,Riyadh,1941,25.37233335049947
15630,Riyadh,1942,25.486416701952617
15631,Riyadh,1943,24.959583228429157
15632,Riyadh,1944,25.596000017801924
15633,Riyadh,1945,25.300333337148032
15634,Riyadh,1946,25.493999979019165
15635,Riyadh,1947,25.999249888102213
15636,Riyadh,1948,24.84841665649414
15637,Riyadh,1949,24.81516676870982
15638,Riyadh,1950,24.97791669209798
15639,Riyadh,1951,26.10333332379659
15640,Riyadh,1952,25.718000007311502
15641,Riyadh,1953,25.50516663837433
15642,Riyadh,1954,25.801583391189578
15643,Riyadh,1955,25.331666568120323
15644,Riyadh,1956,25.019416777610775
15645,Riyadh,1957,24.68966666762034
15646,Riyadh,1958,25.64225010999044
15647,Riyadh,1959,24.138166745821636
15648,Riyadh,1960,25.6724165576299
15649,Riyadh,1961,25.122416581471764
15650,Riyadh,1962,26.09599993832906
15651,Riyadh,1963,25.544083305358885
15652,Riyadh,1964,25.140499994595846
15653,Riyadh,1965,25.587249917666117
15654,Riyadh,1966,26.164833240826926
15655,Riyadh,1967,24.874666639010112
15656,Riyadh,1968,25.213749982515974
15657,Riyadh,1969,26.053916759173077
15658,Riyadh,1970,25.844333411534624
15659,Riyadh,1971,24.92574992911021
15660,Riyadh,1972,24.737249965349832
15661,Riyadh,1973,25.59858327738444
15662,Riyadh,1974,25.397583250045773
15663,Riyadh,1975,25.04158335622152
15664,Riyadh,1976,24.971916750590008
15665,Riyadh,1977,25.98516684659322
15666,Riyadh,1978,25.950749976793926
15667,Riyadh,1979,26.200500045458472
15668,Riyadh,1980,25.82691652170817
15669,Riyadh,1981,25.950750135739643
15670,Riyadh,1982,24.615833268165588
15671,Riyadh,1983,24.854083276748657
15672,Riyadh,1984,25.05324999745687
15673,Riyadh,1985,25.298916622479755
15674,Riyadh,1986,25.362833376884463
15675,Riyadh,1987,26.37024983437856
15676,Riyadh,1988,25.989833582560223
15677,Riyadh,1989,25.051083369572954
15678,Riyadh,1990,25.701416619300844
15679,Riyadh,1991,25.42583327929179
15680,Riyadh,1992,24.37024983437856
15681,Riyadh,1993,25.416916677474976
15682,Riyadh,1994,26.07933335908254
15683,Riyadh,1995,25.636083388646444
15684,Riyadh,1996,26.28183341153463
15685,Riyadh,1997,25.49275008392334
15686,Riyadh,1998,26.731916825294494
15687,Riyadh,1999,26.915333421389263
15688,Riyadh,2000,26.54566672039032
15689,Riyadh,2001,26.665166641553242
15690,Riyadh,2002,26.436666736602785
15691,Riyadh,2003,26.617249943097434
15692,Riyadh,2004,26.199333301862083
15693,Riyadh,2005,26.26949988937378
15694,Riyadh,2006,26.24316647720337
15695,Riyadh,2007,26.491249939600625
15696,Riyadh,2008,26.21399979464213
15697,Riyadh,2009,26.706249936421713
15698,Riyadh,2010,27.37474994945526
15699,Riyadh,2011,26.396749986648558
15700,Riyadh,2012,26.8347501672109
15701,Riyadh,2013,27.777500016689302
15973,Saint Petersburg,1743,0.4160000042915344
15974,Saint Petersburg,1744,6.19199993377924
15975,Saint Petersburg,1745,-6.385750038832426
15976,Saint Petersburg,1746,
15977,Saint Petersburg,1747,
15978,Saint Petersburg,1748,
15979,Saint Petersburg,1749,
15980,Saint Petersburg,1750,4.728363645596938
15981,Saint Petersburg,1751,4.3833749349117275
15982,Saint Petersburg,1752,-0.8416666626930239
15983,Saint Petersburg,1753,3.7727499553759896
15984,Saint Petersburg,1754,3.8869167178571224
15985,Saint Petersburg,1755,3.849083348671595
15986,Saint Petersburg,1756,4.180250029285749
15987,Saint Petersburg,1757,4.532916703124841
15988,Saint Petersburg,1758,2.126416681140661
15989,Saint Petersburg,1759,3.504750031510989
15990,Saint Petersburg,1760,2.1957500238815943
15991,Saint Petersburg,1761,4.078166619832317
15992,Saint Petersburg,1762,3.8767500061194102
15993,Saint Petersburg,1763,2.867750070263942
15994,Saint Petersburg,1764,4.192166627933582
15995,Saint Petersburg,1765,3.9683332689603166
15996,Saint Petersburg,1766,4.296833314975102
15997,Saint Petersburg,1767,3.826499989350637
15998,Saint Petersburg,1768,2.9014999871154625
15999,Saint Petersburg,1769,3.7726666300296787
16000,Saint Petersburg,1770,3.883166703502337
16001,Saint Petersburg,1771,2.946833295603593
16002,Saint Petersburg,1772,3.4472500092585885
16003,Saint Petersburg,1773,4.9276667017166815
16004,Saint Petersburg,1774,3.911750009298325
16005,Saint Petersburg,1775,5.293666686077913
16006,Saint Petersburg,1776,4.320916682024797
16007,Saint Petersburg,1777,3.723250038087368
16008,Saint Petersburg,1778,3.954666675368945
16009,Saint Petersburg,1779,5.06316671949625
16010,Saint Petersburg,1780,3.4891666917006177
16011,Saint Petersburg,1781,3.8560000478029255
16012,Saint Petersburg,1782,2.835749962091446
16013,Saint Petersburg,1783,3.8662499992052717
16014,Saint Petersburg,1784,3.210666671514511
16015,Saint Petersburg,1785,2.4203333941698078
16016,Saint Petersburg,1786,2.9065833609898886
16017,Saint Petersburg,1787,4.066583374102911
16018,Saint Petersburg,1788,3.057499960164229
16019,Saint Petersburg,1789,4.457583303391933
16020,Saint Petersburg,1790,3.69708328406016
16021,Saint Petersburg,1791,4.840666671303411
16022,Saint Petersburg,1792,3.7355833000987766
16023,Saint Petersburg,1793,4.462083381215732
16024,Saint Petersburg,1794,5.346999998946984
16025,Saint Petersburg,1795,3.5870000186165174
16026,Saint Petersburg,1796,4.301499990095695
16027,Saint Petersburg,1797,5.303000041286151
16028,Saint Petersburg,1798,4.684083372867356
16029,Saint Petersburg,1799,3.1022500197887424
16030,Saint Petersburg,1800,3.411166707038879
16031,Saint Petersburg,1801,4.282500004371007
16032,Saint Petersburg,1802,3.7565833133061726
16033,Saint Petersburg,1803,2.984749941706657
16034,Saint Petersburg,1804,3.508583350102107
16035,Saint Petersburg,1805,3.230499961614609
16036,Saint Petersburg,1806,3.7458334222435954
16037,Saint Petersburg,1807,3.5771666070222854
16038,Saint Petersburg,1808,3.0399999312559767
16039,Saint Petersburg,1809,1.5913333315054576
16040,Saint Petersburg,1810,1.7974166073004405
16041,Saint Petersburg,1811,3.4161666500171024
16042,Saint Petersburg,1812,2.269083352049192
16043,Saint Petersburg,1813,3.6867500768502555
16044,Saint Petersburg,1814,2.5775000723203023
16045,Saint Petersburg,1815,3.358250010967255
16046,Saint Petersburg,1816,3.253416729112466
16047,Saint Petersburg,1817,3.3296667002042137
16048,Saint Petersburg,1818,4.210416661327083
16049,Saint Petersburg,1819,3.7484166271885235
16050,Saint Petersburg,1820,3.0974167202077805
16051,Saint Petersburg,1821,3.7988333021004994
16052,Saint Petersburg,1822,5.611333341836929
16053,Saint Petersburg,1823,3.847666616929074
16054,Saint Petersburg,1824,4.275166643738747
16055,Saint Petersburg,1825,4.072333374341329
16056,Saint Petersburg,1826,5.7876666762729485
16057,Saint Petersburg,1827,4.421666619578997
16058,Saint Petersburg,1828,2.932583330214024
16059,Saint Petersburg,1829,1.9409166223208107
16060,Saint Petersburg,1830,3.4624999980131785
16061,Saint Petersburg,1831,3.488333328962326
16062,Saint Petersburg,1832,3.5433333573738732
16063,Saint Petersburg,1833,3.879416695356369
16064,Saint Petersburg,1834,3.6583332652846976
16065,Saint Petersburg,1835,3.1829166465004284
16066,Saint Petersburg,1836,3.615583284288024
16067,Saint Petersburg,1837,3.348666659851869
16068,Saint Petersburg,1838,2.1639165924787522
16069,Saint Petersburg,1839,2.9609999778668086
16070,Saint Petersburg,1840,2.3339166219333807
16071,Saint Petersburg,1841,4.195749954342842
16072,Saint Petersburg,1842,3.9809166355331738
16073,Saint Petersburg,1843,4.3444999405344324
16074,Saint Petersburg,1844,2.362249933063984
16075,Saint Petersburg,1845,2.6769166329701743
16076,Saint Petersburg,1846,3.891583397944768
16077,Saint Petersburg,1847,3.8259999677340186
16078,Saint Petersburg,1848,4.0509999933143455
16079,Saint Petersburg,1849,2.8974166341225303
16080,Saint Petersburg,1850,3.3124999875823655
16081,Saint Petersburg,1851,4.265166658441226
16082,Saint Petersburg,1852,2.7710000088612237
16083,Saint Petersburg,1853,4.037499974668026
16084,Saint Petersburg,1854,4.331666660010815
16085,Saint Petersburg,1855,2.9305000202258427
16086,Saint Petersburg,1856,1.9819166846647855
16087,Saint Petersburg,1857,3.990166656702757
16088,Saint Petersburg,1858,4.648583305696646
16089,Saint Petersburg,1859,4.969583347837131
16090,Saint Petersburg,1860,3.5044166705211004
16091,Saint Petersburg,1861,3.5885832647681237
16092,Saint Petersburg,1862,1.3530000025431315
16093,Saint Petersburg,1863,5.510416701436043
16094,Saint Petersburg,1864,3.1792499711513518
16095,Saint Petersburg,1865,3.151333382368088
16096,Saint Petersburg,1866,3.9034166253010434
16097,Saint Petersburg,1867,1.3587499978144961
16098,Saint Petersburg,1868,3.8865833109219867
16099,Saint Petersburg,1869,4.589416631852587
16100,Saint Petersburg,1870,2.8090000051458675
16101,Saint Petersburg,1871,2.0105833210845785
16102,Saint Petersburg,1872,4.874999990065892
16103,Saint Petersburg,1873,4.111333361705144
16104,Saint Petersburg,1874,4.297416632717786
16105,Saint Petersburg,1875,1.6132499787807466
16106,Saint Petersburg,1876,2.71016656545798
16107,Saint Petersburg,1877,2.8293333292802174
16108,Saint Petersburg,1878,4.692749948819478
16109,Saint Petersburg,1879,3.4273333193063737
16110,Saint Petersburg,1880,3.4317500500530005
16111,Saint Petersburg,1881,2.5763333187898003
16112,Saint Petersburg,1882,4.824000077466169
16113,Saint Petersburg,1883,4.111749948700269
16114,Saint Petersburg,1884,3.5676667066713175
16115,Saint Petersburg,1885,3.724333339611689
16116,Saint Petersburg,1886,4.148666688164075
16117,Saint Petersburg,1887,4.413333316141118
16118,Saint Petersburg,1888,1.757083339889844
16119,Saint Petersburg,1889,4.0126666298309965
16120,Saint Petersburg,1890,4.7784999854167305
16121,Saint Petersburg,1891,4.015749990502993
16122,Saint Petersburg,1892,2.564416690960526
16123,Saint Petersburg,1893,2.037416617035866
16124,Saint Petersburg,1894,4.7130000196297965
16125,Saint Petersburg,1895,3.4572500591278073
16126,Saint Petersburg,1896,4.411666666567325
16127,Saint Petersburg,1897,4.447333377445737
16128,Saint Petersburg,1898,4.315916657090187
16129,Saint Petersburg,1899,3.136833277026812
16130,Saint Petersburg,1900,3.2370000112745907
16131,Saint Petersburg,1901,4.278500040054321
16132,Saint Petersburg,1902,1.7716666762034097
16133,Saint Petersburg,1903,5.0530833449016015
16134,Saint Petersburg,1904,3.3367500251928965
16135,Saint Petersburg,1905,4.44758332802852
16136,Saint Petersburg,1906,4.951666605273882
16137,Saint Petersburg,1907,2.8750833253463113
16138,Saint Petersburg,1908,3.5209166934490206
16139,Saint Petersburg,1909,3.7775833271344506
16140,Saint Petersburg,1910,5.215083343277375
16141,Saint Petersburg,1911,4.105333273669084
16142,Saint Petersburg,1912,3.3946666884571317
16143,Saint Petersburg,1913,4.793833259781201
16144,Saint Petersburg,1914,4.828166650876403
16145,Saint Petersburg,1915,2.087333342353503
16146,Saint Petersburg,1916,4.027750057299932
16147,Saint Petersburg,1917,3.1028334040045737
16148,Saint Petersburg,1918,3.8804999596277874
16149,Saint Petersburg,1919,3.354249952276548
16150,Saint Petersburg,1920,5.5077499799132354
16151,Saint Petersburg,1921,4.265499980936448
16152,Saint Petersburg,1922,3.5964166529929886
16153,Saint Petersburg,1923,3.3566667300462725
16154,Saint Petersburg,1924,4.405000072618326
16155,Saint Petersburg,1925,4.877916708737612
16156,Saint Petersburg,1926,3.1997500266929464
16157,Saint Petersburg,1927,3.6478333701292676
16158,Saint Petersburg,1928,3.9657500491142272
16159,Saint Petersburg,1929,3.539749970118205
16160,Saint Petersburg,1930,5.32066671902438
16161,Saint Petersburg,1931,3.4438333124319715
16162,Saint Petersburg,1932,5.066833409746487
16163,Saint Petersburg,1933,3.5845833774407705
16164,Saint Petersburg,1934,6.073666679223378
16165,Saint Petersburg,1935,4.661666681468486
16166,Saint Petersburg,1936,5.411499958753585
16167,Saint Petersburg,1937,5.3848332551320395
16168,Saint Petersburg,1938,6.074000000476837
16169,Saint Petersburg,1939,4.573083324809869
16170,Saint Petersburg,1940,2.7573332960605623
16171,Saint Petersburg,1941,1.3170000455379485
16172,Saint Petersburg,1942,2.0620833981037143
16173,Saint Petersburg,1943,5.548583358968298
16174,Saint Petersburg,1944,4.9176666664381825
16175,Saint Petersburg,1945,3.737833322867751
16176,Saint Petersburg,1946,4.154000058876972
16177,Saint Petersburg,1947,3.465500002061948
16178,Saint Petersburg,1948,4.893999952197075
16179,Saint Petersburg,1949,5.865999988396962
16180,Saint Petersburg,1950,4.424083337744077
16181,Saint Petersburg,1951,4.3082500397761665
16182,Saint Petersburg,1952,3.749333337624867
16183,Saint Petersburg,1953,4.8400833569367725
16184,Saint Petersburg,1954,4.4540000008866185
16185,Saint Petersburg,1955,3.001666680773099
16186,Saint Petersburg,1956,2.565499983171622
16187,Saint Petersburg,1957,4.856249989072482
16188,Saint Petersburg,1958,3.261833351532618
16189,Saint Petersburg,1959,5.025999966740608
16190,Saint Petersburg,1960,4.108250012209019
16191,Saint Petersburg,1961,5.842083351512749
16192,Saint Petersburg,1962,4.038250034411749
16193,Saint Petersburg,1963,3.4835833272536596
16194,Saint Petersburg,1964,4.414166665375233
16195,Saint Petersburg,1965,3.7021666616598767
16196,Saint Petersburg,1966,2.841166644801696
16197,Saint Petersburg,1967,4.618666650315126
16198,Saint Petersburg,1968,3.448999943355719
16199,Saint Petersburg,1969,2.8580000001589454
16200,Saint Petersburg,1970,3.7988333058257897
16201,Saint Petersburg,1971,4.157750010212262
16202,Saint Petersburg,1972,5.294333331068357
16203,Saint Petersburg,1973,4.4214999589522685
16204,Saint Petersburg,1974,5.642583345562219
16205,Saint Petersburg,1975,5.885250016594926
16206,Saint Petersburg,1976,2.598916665693124
16207,Saint Petersburg,1977,3.9462499809265137
16208,Saint Petersburg,1978,2.6957499866286914
16209,Saint Petersburg,1979,4.06058332580328
16210,Saint Petersburg,1980,3.6558334080378216
16211,Saint Petersburg,1981,4.391499975740909
16212,Saint Petersburg,1982,4.482166612585385
16213,Saint Petersburg,1983,5.237583336273829
16214,Saint Petersburg,1984,5.008583357552688
16215,Saint Petersburg,1985,2.6400833417872587
16216,Saint Petersburg,1986,4.054749972899755
16217,Saint Petersburg,1987,2.2548332873185477
16218,Saint Petersburg,1988,4.930166713873545
16219,Saint Petersburg,1989,6.585916682861241
16220,Saint Petersburg,1990,5.629416659345229
16221,Saint Petersburg,1991,5.366583397448063
16222,Saint Petersburg,1992,5.415833332488934
16223,Saint Petersburg,1993,4.242250037471453
16224,Saint Petersburg,1994,4.384333331614733
16225,Saint Petersburg,1995,5.422583403982727
16226,Saint Petersburg,1996,3.9742500142653783
16227,Saint Petersburg,1997,4.6684166392584645
16228,Saint Petersburg,1998,4.246000005880991
16229,Saint Petersburg,1999,5.4401665874123575
16230,Saint Petersburg,2000,6.1846666445483764
16231,Saint Petersburg,2001,4.963499986608823
16232,Saint Petersburg,2002,5.0767499902248385
16233,Saint Petersburg,2003,4.847416665414969
16234,Saint Petersburg,2004,5.1136666626334195
16235,Saint Petersburg,2005,5.553249957720439
16236,Saint Petersburg,2006,5.47491662200292
16237,Saint Petersburg,2007,5.913250011439125
16238,Saint Petersburg,2008,6.408416683763266
16239,Saint Petersburg,2009,5.177416694323221
16240,Saint Petersburg,2010,4.239916617954771
16241,Saint Petersburg,2011,6.0562500675519315
16242,Saint Petersburg,2012,4.661000021576881
16243,Saint Petersburg,2013,6.058749867677689
19183,Toronto,1743,-0.10599999937415117
19184,Toronto,1744,8.378625030565075
19185,Toronto,1745,-3.9624999880790712
19186,Toronto,1746,
19187,Toronto,1747,
19188,Toronto,1748,
19189,Toronto,1749,
19190,Toronto,1750,6.294545509164984
19191,Toronto,1751,6.838625111222267
19192,Toronto,1752,-1.0953333057562509
19193,Toronto,1753,5.758583344979833
19194,Toronto,1754,5.944111176172893
19195,Toronto,1755,2.8054000203728675
19196,Toronto,1756,6.369000118096669
19197,Toronto,1757,5.1279090830196035
19198,Toronto,1758,4.36741670803229
19199,Toronto,1759,5.272083321561416
19200,Toronto,1760,3.7416363351805644
19201,Toronto,1761,6.254363638075915
19202,Toronto,1762,5.79440007777214
19203,Toronto,1763,3.316200034296513
19204,Toronto,1764,5.759099956321717
19205,Toronto,1765,5.136636332078414
19206,Toronto,1766,6.268750045696894
19207,Toronto,1767,4.735454519878735
19208,Toronto,1768,4.808416682086885
19209,Toronto,1769,5.438333397507667
19210,Toronto,1770,5.347666743278503
19211,Toronto,1771,6.232333337783814
19212,Toronto,1772,5.933333330353101
19213,Toronto,1773,6.224750034640233
19214,Toronto,1774,5.63881810912219
19215,Toronto,1775,6.640249930391708
19216,Toronto,1776,5.6905833010673526
19217,Toronto,1777,5.22899997810026
19218,Toronto,1778,3.17959999423027
19219,Toronto,1779,6.102666671355565
19220,Toronto,1780,8.700999957799912
19221,Toronto,1781,5.955166644831498
19222,Toronto,1782,5.392499982963006
19223,Toronto,1783,5.109083363771439
19224,Toronto,1784,4.8974999396006265
